fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location
f37d18b5c35145bf,Chris Weidman,3a8176e15b9887c1,Yoel Romero,f77c68bb4be8516d,Yoel Romero,KO/TKO,3,0:24,3 Rnd (5-5-5),Middleweight Bout,"November 12, 2016","New York City, New York, USA"
4403857f545ede75,Joanna Jedrzejczyk,3d6749c4267da18f,Karolina Kowalkiewicz,d7c3816669784109,Joanna Jedrzejczyk,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Women's Strawweight Title Bout,"November 12, 2016","New York City, New York, USA"
9c4cbd0546d03f6b,Frankie Edgar,f2688492b9a525a3,Jeremy Stephens,18968f97ad34f15c,Frankie Edgar,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"November 12, 2016","New York City, New York, USA"
b80ef7cdc36ab48b,Tyron Woodley,effd9de9937996f8,Stephen Thompson,4a28cb716c19157a,Draw,Decision - Majority,5,5:00,5 Rnd (5-5-5-5-5),UFC Welterweight Title Bout,"November 12, 2016","New York City, New York, USA"
30b33d032605c885,Erick Montano,8163cd7de0342652,Randy Brown,c6aee362c7a7d482,Randy Brown,Submission,3,0:18,3 Rnd (5-5-5),Welterweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
4df1d3183929d021,Augusto Montano,94508d80e1f885fc,Belal Muhammad,b1b0729d27936f2f,Belal Muhammad,KO/TKO,3,4:19,3 Rnd (5-5-5),Welterweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
187681b2843174b5,Jose Quinonez,36549928f90f1d36,Joey Gomez,0778f94eb5d588a5,Jose Quinonez,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
4f6f7f1ad8954bb6,Gabriel Benitez,436f970c9ea9169c,Sam Sicilia,b8aef0faf4ce9b31,Gabriel Benitez,Submission,2,1:20,3 Rnd (5-5-5),Featherweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
c87d2569da8d4305,Antonio Carlos Junior,52e76bb4b3e852f3,Leonardo Augusto Leleco,cc98d857b148e33a,Antonio Carlos Junior,Submission,3,4:46,3 Rnd (5-5-5),Middleweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
1d7015553debd1c8,Eddie Alvarez,33a331684283900f,Conor McGregor,f4c49976c75c5ab2,Conor McGregor,KO/TKO,2,3:04,5 Rnd (5-5-5-5-5),UFC Lightweight Title Bout,"November 12, 2016","New York City, New York, USA"
144b0c1dd6c909f3,Chris Wade,c8097968da5e5f13,Islam Makhachev,275aca31f61ba28c,Islam Makhachev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
00b7497b02b3b2bb,Chas Skelly,4bd6b4800070b069,Maximo Blanco,4a1329cc8eb0928a,Chas Skelly,Submission,1,0:19,3 Rnd (5-5-5),Featherweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
1cca8ba792f1e1d9,Jonathan Wilson,cd01f0b768a32475,Ion Cutelaba,cd13728ae1151f46,Ion Cutelaba,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"October 01, 2016","Portland, Oregon, USA"
054f1423ba7c121e,Roan Carneiro,1c86754617d9813a,Kenny Robertson,6e0273f9478be71e,Roan Carneiro,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
f4cdc944e27c2cd2,Uriah Hall,65578a75fa7900e3,Derek Brunson,b1a3e0aca758b322,Derek Brunson,KO/TKO,1,1:41,3 Rnd (5-5-5),Middleweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
0596fc5eba5c1fe0,Evan Dunham,e5c9de15bb58b1c6,Rick Glenn,814ff3018127e8fc,Evan Dunham,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
692241119228cc82,Dustin Poirier,029eaff01e6bb8f0,Michael Johnson,511e82663651438d,Michael Johnson,KO/TKO,1,1:35,5 Rnd (5-5-5-5-5),Lightweight Bout,"September 17, 2016","Hidalgo, Texas, USA"
11b369120409d2aa,Hacran Dias,ed209f6618c82e41,Andre Fili,8fd808923cffff82,Andre Fili,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"October 01, 2016","Portland, Oregon, USA"
4efbd869aa0211d2,Cody East,5713c1d2fac539ac,Curtis Blaydes,fa6796c55d6c5440,Curtis Blaydes,KO/TKO,2,2:02,3 Rnd (5-5-5),Heavyweight Bout,"October 01, 2016","Portland, Oregon, USA"
ba7250ef080d1603,Nate Marquardt,a8e6a69796280f17,Tamdan McCrory,eff47295daf721a6,Nate Marquardt,KO/TKO,2,4:44,3 Rnd (5-5-5),Middleweight Bout,"October 01, 2016","Portland, Oregon, USA"
958f6e5b79ff8c33,Keita Nakamura,65ddc8a9ac4e8531,Elizeu Zaleski dos Santos,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"October 01, 2016","Portland, Oregon, USA"
412735f3e0b66ea6,Shamil Abdurakhimov,2f5cbecbbe18bac4,Walt Harris,03f982ca3735070c,Shamil Abdurakhimov,Decision - Split,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"October 01, 2016","Portland, Oregon, USA"
a27a9b7b8194e8fc,Henrique da Silva,b0bd0c5425668b8f,Joachim Christensen,2d447cc91bdaa545,Henrique da Silva,Submission,2,4:43,3 Rnd (5-5-5),Light Heavyweight Bout,"October 01, 2016","Portland, Oregon, USA"
21b361d723fcf3cd,Joshua Burkman,6da99156486ed6c2,Zak Ottow,47cd337b86b1af92,Zak Ottow,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"October 01, 2016","Portland, Oregon, USA"
b43dfe6743160a66,Louis Smolka,d2bc285ead803db0,Brandon Moreno,792be9a24df82ed6,Brandon Moreno,Submission,1,2:23,3 Rnd (5-5-5),Flyweight Bout,"October 01, 2016","Portland, Oregon, USA"
8793208907eca67f,John Lineker,c268b2cfebccf652,John Dodson,99506df1af6c8b3b,John Lineker,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Bantamweight Bout,"October 01, 2016","Portland, Oregon, USA"
3a8cc4cda195d758,Will Brooks,b6e6c3b1dcaae0a1,Alex Oliveira,57b10fca4f9c9a7a,Alex Oliveira,KO/TKO,3,3:30,3 Rnd (5-5-5),Lightweight Bout,"October 01, 2016","Portland, Oregon, USA"
5948876f1d80c21a,Vicente Luque,6d4b63c767106d3a,Hector Urbina,4b8fb0453a596b8e,Vicente Luque,KO/TKO,1,1:00,3 Rnd (5-5-5),Welterweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
1afa8d6ae4d8a5b2,Alan Patrick,cd7763bcadb5d4c8,Stevie Ray,31a13532e724ca2b,Alan Patrick,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
0e9b7e682e0a79f1,Erick Silva,5866fc86183a9fb8,Luan Chagas,9ccf8371fd80d45d,Erick Silva,Submission,3,3:57,3 Rnd (5-5-5),Welterweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
39c16381a9722735,Jussier Formiga,b102c26727306ab6,Dustin Ortiz,f53c1f4ceeed8c08,Jussier Formiga,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Flyweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
0408a452fb5c3e14,Rani Yahya,94527830000ab715,Michinori Tanaka,64788ee44b062ded,Rani Yahya,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
6f2a4a2f769eb9e3,Gilbert Burns,23024fdfc966410a,Michel Prazeres,e51fcd9cd84c0b93,Michel Prazeres,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
c29b63d6cd2ba413,Godofredo Pepey,fa37628269132d1a,Mike de la Torre,1971869b7e054261,Godofredo Pepey,Submission,1,3:03,3 Rnd (5-5-5),Featherweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
66b8f3426f36fdf7,Thiago Santos,dea070ed4a2a8281,Eric Spicely,b9664eae2ac75262,Eric Spicely,Submission,1,2:58,3 Rnd (5-5-5),Middleweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
845907142e023077,Francisco Trinaldo,a8283a4f415e1eb9,Paul Felder,e5010b1b94ca5755,Francisco Trinaldo,TKO - Doctor's Stoppage,3,2:25,3 Rnd (5-5-5),Lightweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
5c5ed0416e881faf,Roy Nelson,3f7c14c7eca7195d,Antonio Silva,8349d55cdecd393a,Roy Nelson,KO/TKO,2,4:10,3 Rnd (5-5-5),Heavyweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
76c5f66afe6ab192,Cris Cyborg,634bb0de2eb043b4,Lina Lansberg,2eeaefbfc7f9fcff,Cris Cyborg,KO/TKO,2,2:29,5 Rnd (5-5-5-5-5),Catch Weight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
50935ae1627fc89b,Renan Barao,2c99576fefe53c7c,Phillipe Nover,64360e618823a8e4,Renan Barao,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"September 24, 2016","Brasilia, Distrito Federal, Brazil"
f3bb58f485dc2008,Daniel Jolly,eeabcd4dc6619129,Khalil Rountree Jr.,749f572d1d3161fb,Khalil Rountree Jr.,KO/TKO,1,0:52,3 Rnd (5-5-5),Light Heavyweight Bout,"February 04, 2017","Houston, Texas, USA"
6eb382e2c51fc4f5,Jason Gonzalez,e45cfa47f504033a,JC Cottrell,3ec1e4ba98c9c85a,Jason Gonzalez,Submission,1,3:54,3 Rnd (5-5-5),Lightweight Bout,"January 28, 2017","Denver, Colorado, USA"
c1d86f1e6d41cd03,Gerald Meerschaert,6ac9bc2953c47345,Ryan Janes,b59037262c8fe060,Gerald Meerschaert,Submission,1,1:34,3 Rnd (5-5-5),Middleweight Bout,"February 19, 2017","Halifax, Nova Scotia, Canada"
6db4d7827082d5b9,Tyson Pedro,49e96ff8ab781589,Paul Craig,eabf206b162b3b83,Tyson Pedro,KO/TKO,1,4:10,3 Rnd (5-5-5),Light Heavyweight Bout,"March 04, 2017","Las Vegas, Nevada, USA"
08b65f5009c34997,Mark Godbeer,ad56b3f00ca38dfd,Daniel Spitz,f86cb5f25d545e0e,Mark Godbeer,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"March 04, 2017","Las Vegas, Nevada, USA"
c1356395d6b055d7,Dmitrii Smoliakov,75afb06215a07341,Cyril Asker,9be6020024133293,Cyril Asker,KO/TKO,1,2:41,3 Rnd (5-5-5),Heavyweight Bout,"January 15, 2017","Phoenix, Arizona, USA"
2d4743a82fc55642,Albert Morales,544d7460b3e44393,Andre Soukhamthath,d0e50a3d1b250708,Albert Morales,Decision - Split,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"March 04, 2017","Las Vegas, Nevada, USA"
4804776154430aad,Iuri Alcantara,2f95a3c6d58b2aad,Luke Sanders,96428b9e9bd048ea,Iuri Alcantara,Submission,2,3:13,3 Rnd (5-5-5),Bantamweight Bout,"March 04, 2017","Las Vegas, Nevada, USA"
3b536afcc9098925,Mirsad Bektic,cbd3e590a85b18c5,Darren Elkins,92a9aa9c93192871,Darren Elkins,KO/TKO,3,3:19,3 Rnd (5-5-5),Featherweight Bout,"March 04, 2017","Las Vegas, Nevada, USA"
0bb419537705fb04,Lina Lansberg,2eeaefbfc7f9fcff,Lucie Pudilova,3cf66c62d9069f43,Lina Lansberg,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"March 18, 2017","London, England, United Kingdom"
794b63b4c1e1e789,Bradley Scott,34e552520a934063,Scott Askham,06827d70c53ff0d9,Bradley Scott,Decision - Split,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"March 18, 2017","London, England, United Kingdom"
6ccfbe3a7c5aa55e,Hector Sandoval,449c890bd90f3374,Matt Schnell,67c1d46f4ed16f9e,Hector Sandoval,KO/TKO,1,4:24,3 Rnd (5-5-5),Flyweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
c4da9ec26a924a7d,Jenel Lausa,ec664422b22d9787,Magomed Bibulatov,87f19d19f4cb73f8,Magomed Bibulatov,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Flyweight Bout,"April 08, 2017","Buffalo, New York, USA"
2464a75ee75dbf2f,Katlyn Chookagian,e872e9a9a902c045,Irene Aldana,578ef12674df1e6a,Katlyn Chookagian,Decision - Split,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"April 08, 2017","Buffalo, New York, USA"
1ed9dbbe604654b9,Darren Till,9ce6d5a03af801b7,Jessin Ayari,6eaec40f724852f4,Darren Till,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"May 28, 2017","Stockholm, Sweden"
7188621a628e718d,Gabriel Benitez,436f970c9ea9169c,Enrique Barzola,be0b310a12eb80b4,Enrique Barzola,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"May 13, 2017","Dallas, Texas, USA"
af2ef75664656957,Jessica Aguilar,8f382b3baa954d2a,Cortney Casey,5f179af5fffeb9f6,Cortney Casey,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"May 13, 2017","Dallas, Texas, USA"
b166f1582946fbbc,Marcin Held,bf43fed8f29e1671,Damir Hadzovic,38c626ca912c7bac,Damir Hadzovic,KO/TKO,3,0:07,3 Rnd (5-5-5),Lightweight Bout,"May 28, 2017","Stockholm, Sweden"
567cefcaba821205,James Vick,6256b2b1562cb8e1,Polo Reyes,edd02825c29028fe,James Vick,KO/TKO,1,2:39,3 Rnd (5-5-5),Lightweight Bout,"May 13, 2017","Dallas, Texas, USA"
14dbcdbe8e7251bf,Joachim Christensen,2d447cc91bdaa545,Gadzhimurad Antigulov,af997f7611673880,Gadzhimurad Antigulov,Submission,1,2:21,3 Rnd (5-5-5),Light Heavyweight Bout,"May 13, 2017","Dallas, Texas, USA"
f26657d5018ee428,Chase Sherman,01b352b6a9074d5c,Rashad Coulter,d1528ac5675558b1,Chase Sherman,KO/TKO,2,3:36,3 Rnd (5-5-5),Heavyweight Bout,"May 13, 2017","Dallas, Texas, USA"
6fe9729cee57c680,Eddie Alvarez,33a331684283900f,Dustin Poirier,029eaff01e6bb8f0,NC,Could Not Continue,2,4:02,3 Rnd (5-5-5),Lightweight Bout,"May 13, 2017","Dallas, Texas, USA"
9882c1dac77c0367,Chas Skelly,4bd6b4800070b069,Jason Knight,bb1a2cdad6ff34db,Jason Knight,KO/TKO,3,0:39,3 Rnd (5-5-5),Featherweight Bout,"May 13, 2017","Dallas, Texas, USA"
362a5b3cd4a70330,Krzysztof Jotko,4e06913c91da5200,David Branch,d2c55d1d2e67773b,David Branch,Decision - Split,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"May 13, 2017","Dallas, Texas, USA"
0fd8214ac276728e,Joanna Jedrzejczyk,3d6749c4267da18f,Jessica Andrade,6a1901c62ab3870f,Joanna Jedrzejczyk,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Women's Strawweight Title Bout,"May 13, 2017","Dallas, Texas, USA"
2c101a0bcf334d31,Reza Madadi,e25bcbcdaf6537a1,Joaquim Silva,ae7fe94f117f98cf,Joaquim Silva,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"May 28, 2017","Stockholm, Sweden"
9c3f3bc7f7472e0c,Nico Musoke,8b5f9ea38184ded3,Bojan Velickovic,fcce75a25c14a804,Bojan Velickovic,KO/TKO,3,4:37,3 Rnd (5-5-5),Welterweight Bout,"May 28, 2017","Stockholm, Sweden"
6e3139f066149a81,Demian Maia,427b5953ac8e3a27,Jorge Masvidal,47b9e0e7703a4868,Demian Maia,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"May 13, 2017","Dallas, Texas, USA"
39f746cee66e8771,Frankie Edgar,f2688492b9a525a3,Yair Rodriguez,cbf5e6f231b55443,Frankie Edgar,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Featherweight Bout,"May 13, 2017","Dallas, Texas, USA"
ac6cb989ccc38f73,Trevor Smith,f797f0c57a83353e,Chris Camozzi,6c2030e0a143a94b,Trevor Smith,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"May 28, 2017","Stockholm, Sweden"
9674c37e3a2bc399,Pedro Munhoz,6bd02119599741a4,Damian Stasiak,42a7e90605df3c8a,Pedro Munhoz,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"May 28, 2017","Stockholm, Sweden"
2105210529457ffd,Jack Hermansson,0a1942069c9ad6b6,Alex Nicholson,2b6d855c6e280fb1,Jack Hermansson,KO/TKO,1,2:00,3 Rnd (5-5-5),Middleweight Bout,"May 28, 2017","Stockholm, Sweden"
33913e8e56c49a4c,Oliver Enkamp,330bafba312face4,Nordine Taleb,49858bf46dabf6fb,Nordine Taleb,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"May 28, 2017","Stockholm, Sweden"
16a0352f3e19b931,Stipe Miocic,d28dee5c705991df,Junior Dos Santos,63def5a5662a6917,Stipe Miocic,KO/TKO,1,2:22,5 Rnd (5-5-5-5-5),UFC Heavyweight Title Bout,"May 13, 2017","Dallas, Texas, USA"
8cdc9c13d75adb28,Peter Sobotta,1fcfc3709fe58151,Ben Saunders,484acc7b0f856ce9,Peter Sobotta,KO/TKO,2,2:29,3 Rnd (5-5-5),Welterweight Bout,"May 28, 2017","Stockholm, Sweden"
78e38f1ad43c3479,Abdul Razak Alhassan,eae431e70064e046,Omari Akhmedov,16690d100f995f8f,Omari Akhmedov,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"May 28, 2017","Stockholm, Sweden"
79be3a6d483ad64a,Volkan Oezdemir,0845c81e37d3bcb3,Misha Cirkunov,67f272324a030d00,Volkan Oezdemir,KO/TKO,1,0:28,3 Rnd (5-5-5),Light Heavyweight Bout,"May 28, 2017","Stockholm, Sweden"
f313eae425b7c539,Alexis Davis,4c2d90e335e6df19,Cindy Dandois,9eef6584fab21fbb,Alexis Davis,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
923d5041c3b6d763,Alexander Gustafsson,3c6976f8182d9527,Glover Teixeira,7ff97850e8c32bda,Alexander Gustafsson,KO/TKO,5,1:07,5 Rnd (5-5-5-5-5),Light Heavyweight Bout,"May 28, 2017","Stockholm, Sweden"
cf18911df2052826,Scott Holtzman,df1eb4354d18a906,Michael McBride,443f60bec7c3c3d5,Scott Holtzman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
7d4e11c2a9485320,Bryan Barberena,a331233f597090a5,Joe Proctor,a36556bb1565e32d,Bryan Barberena,KO/TKO,1,3:30,3 Rnd (5-5-5),Welterweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
c0c587cb52de929b,Jessica Penne,c742287ed86a09bc,Danielle Taylor,b76c6268dc1d3c05,Danielle Taylor,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
319f3fad278368e6,Dustin Ortiz,f53c1f4ceeed8c08,Brandon Moreno,792be9a24df82ed6,Brandon Moreno,Submission,2,4:06,3 Rnd (5-5-5),Flyweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
2d6182d1d398ed6a,Thales Leites,cfb65863d5099327,Sam Alvey,d156513a19acf856,Thales Leites,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
53c96668bf850809,Ovince Saint Preux,50db8711c70196cd,Marcos Rogerio de Lima,ab943cd2c3c17825,Ovince Saint Preux,Submission,2,2:11,3 Rnd (5-5-5),Light Heavyweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
41385f4e63682b5b,Joe Lauzon,3bad7ef643840f67,Stevie Ray,31a13532e724ca2b,Stevie Ray,Decision - Majority,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
8b97cd609c7152b7,John Dodson,99506df1af6c8b3b,Eddie Wineland,fc9a9559a05f2704,John Dodson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
3905e5dc489811d6,Jake Ellenberger,d81ac739417d7f53,Mike Perry,f2b6fdb20675b11c,Mike Perry,KO/TKO,2,1:05,3 Rnd (5-5-5),Welterweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
88e0de323a83f241,Luan Chagas,9ccf8371fd80d45d,Jimmy Wallhead,0c670b443c3d269f,Luan Chagas,Submission,2,4:48,3 Rnd (5-5-5),Welterweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
2310fbcb6fdf3b47,Al Iaquinta,59279a7c978f7da0,Diego Sanchez,82e7929bf6c2b689,Al Iaquinta,KO/TKO,1,1:38,3 Rnd (5-5-5),Lightweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
6486579eee778b4d,Marco Beltran,ec71a892fada28c7,Deiveson Figueiredo,aa72b0f831d0bfe5,Deiveson Figueiredo,KO/TKO,2,5:00,3 Rnd (5-5-5),Flyweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
2fd43be584ef522b,Viviane Pereira,d50382dc0565a9e1,Jamie Moyle,882d62561063a927,Viviane Pereira,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
3ad3acca165a5d90,Antonio Carlos Junior,52e76bb4b3e852f3,Eric Spicely,b9664eae2ac75262,Antonio Carlos Junior,Submission,2,3:49,3 Rnd (5-5-5),Middleweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
cb2844bb15d22cc6,Iuri Alcantara,2f95a3c6d58b2aad,Brian Kelleher,7be14eaed4c74856,Brian Kelleher,Submission,1,1:48,3 Rnd (5-5-5),Bantamweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
228879162d8be605,Raphael Assuncao,2f13e4020cea5b38,Marlon Moraes,fea79f9bc8c68769,Raphael Assuncao,Decision - Split,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
36f0c6d7126e09ee,Johnny Eduardo,528c24b99fbaab79,Matthew Lopez,2fc7e9701642ca38,Matthew Lopez,KO/TKO,1,2:57,3 Rnd (5-5-5),Bantamweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
6c9fdcb95393a49c,Erick Silva,5866fc86183a9fb8,Yancy Medeiros,813550bc53b15fb0,Yancy Medeiros,KO/TKO,2,2:01,3 Rnd (5-5-5),Welterweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
6b581bb1bc9289ef,Paulo Costa,2e5c2aa8e4ab9d82,Oluwale Bamgbose,04b39f4e8eb59d7c,Paulo Costa,KO/TKO,2,1:06,3 Rnd (5-5-5),Middleweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
b29ed164b3014a42,Cub Swanson,d247691a6c0e9034,Artem Lobov,02f2a9702ba3d167,Cub Swanson,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Featherweight Bout,"April 22, 2017","Nashville, Tennessee, USA"
5bfaa389a67139fd,Claudia Gadelha,ec34349e7dffcde7,Karolina Kowalkiewicz,d7c3816669784109,Claudia Gadelha,Submission,1,3:03,3 Rnd (5-5-5),Women's Strawweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
823e9449bd47e408,Vitor Belfort,0ee783aa00e468f0,Nate Marquardt,a8e6a69796280f17,Vitor Belfort,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
e7ad1c3a763c7cae,Patrick Cummins,e51e5cb722bd47a8,Jan Blachowicz,99df7d0a2a08a8a8,Patrick Cummins,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"April 08, 2017","Buffalo, New York, USA"
9ed0c3acc436eb56,Jose Aldo,d0f3959b4a9747e6,Max Holloway,150ff4cc642270b9,Max Holloway,KO/TKO,3,4:13,5 Rnd (5-5-5-5-5),UFC Featherweight Title Bout,"June 03, 2017","Rio de Janeiro, Rio de Janeiro, Brazil"
97b7638c592a95a9,Josh Emmett,fba03cd6cc28dc41,Desmond Green,f046d724d2a84ac5,Desmond Green,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"April 08, 2017","Buffalo, New York, USA"
ddb015ac5c067aa9,Shane Burgos,98d961097baaf308,Charles Rosa,40093d1d2d78394e,Shane Burgos,KO/TKO,3,1:59,3 Rnd (5-5-5),Featherweight Bout,"April 08, 2017","Buffalo, New York, USA"
8b4eeaa048361ba3,Gregor Gillespie,84ff027394f7e470,Andrew Holbrook,66ab58d0b3783607,Gregor Gillespie,KO/TKO,1,0:21,3 Rnd (5-5-5),Lightweight Bout,"April 08, 2017","Buffalo, New York, USA"
b2c1f9bdd5d3073d,Kamaru Usman,f1b2aa7853d1ed6e,Sean Strickland,0d8011111be000b2,Kamaru Usman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"April 08, 2017","Buffalo, New York, USA"
23ba0218f9f65e33,Myles Jury,08e908ed6d18d6a0,Mike de la Torre,1971869b7e054261,Myles Jury,KO/TKO,1,3:30,3 Rnd (5-5-5),Featherweight Bout,"April 08, 2017","Buffalo, New York, USA"
56c7c59c9bb3b610,Will Brooks,b6e6c3b1dcaae0a1,Charles Oliveira,07225ba28ae309b6,Charles Oliveira,Submission,1,2:30,3 Rnd (5-5-5),Lightweight Bout,"April 08, 2017","Buffalo, New York, USA"
687d973d71e068dc,Cynthia Calvillo,98215d037be5bcb7,Pearl Gonzalez,1ebdcb7488d0ebee,Cynthia Calvillo,Submission,3,3:45,3 Rnd (5-5-5),Women's Strawweight Bout,"April 08, 2017","Buffalo, New York, USA"
87a969d51de6e179,Chris Weidman,3a8176e15b9887c1,Gegard Mousasi,232c582f29f8f65e,Gegard Mousasi,KO/TKO,2,3:13,3 Rnd (5-5-5),Middleweight Bout,"April 08, 2017","Buffalo, New York, USA"
a68672f66e12a3c2,Thiago Alves,31ee470ef5dc8d7f,Patrick Cote,9fa3bd637edd9aa2,Thiago Alves,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"April 08, 2017","Buffalo, New York, USA"
4291b38643547fa7,Devin Clark,cc7040fe76f0ef91,Jake Collier,92fa1401b7927da3,Devin Clark,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"April 15, 2017","Kansas City, Missouri, USA"
